#timestamp	rawEeg
1303683495.764643	-59
1303683495.764935	-42
1303683495.765198	-14
1303683495.765455	9
1303683495.765720	22
1303683495.772485	40
1303683495.772875	83
1303683495.773250	136
1303683495.773634	168
1303683495.780554	198
1303683495.780840	231
1303683495.781109	252
1303683495.781363	256
1303683495.781651	243
1303683495.788456	233
1303683495.788696	242
1303683495.788973	256
1303683495.789284	261
1303683495.798138	277
1303683495.798425	284
1303683495.798783	288
1303683495.799035	279
1303683495.807557	272
1303683495.807922	267
1303683495.808199	265
1303683495.808449	251
1303683495.815204	233
1303683495.815758	226
1303683495.816011	240
1303683495.816288	237
1303683495.816561	203
1303683495.825210	171
1303683495.825489	167
1303683495.825908	161
1303683495.834559	154
1303683495.834783	154
1303683495.834997	166
1303683495.835270	182
1303683495.835476	187
1303683495.842075	177
1303683495.842388	156
1303683495.842728	148
1303683495.843030	131
1303683495.849951	107
1303683495.850270	100
1303683495.850658	112
1303683495.850928	133
1303683495.851178	149
1303683495.859834	170
1303683495.860112	209
1303683495.860391	243
1303683495.860679	257
1303683495.869269	258
1303683495.869554	248
1303683495.869990	231
1303683495.870248	209
1303683495.870521	197
1303683495.875370	208
1303683495.875764	230
1303683495.876149	243
1303683495.877536	227
1303683495.886377	201
1303683495.886787	194
1303683495.887047	186
1303683495.887329	154
1303683495.887627	113
1303683495.896361	97
1303683495.896626	135
1303683495.896878	166
1303683495.897158	161
1303683495.903653	146
1303683495.903930	138
1303683495.904242	130
1303683495.904473	116
1303683495.904754	101
1303683495.911415	88
1303683495.911785	82
1303683495.912104	75
1303683495.912361	83
1303683495.921304	93
1303683495.921573	80
1303683495.921825	55
1303683495.922092	48
1303683495.922364	57
1303683495.930976	70
1303683495.931282	84
1303683495.931534	85
1303683495.931805	81
1303683495.939057	53
1303683495.939452	17
1303683495.939808	-8
1303683495.940158	-23
1303683495.942473	-23
1303683495.947371	-8
1303683495.947610	4
1303683495.947900	8
1303683495.948176	13
1303683495.956839	43
1303683495.957139	97
1303683495.957407	149
1303683495.957681	201
1303683495.957964	251
1303683495.964433	290
1303683495.964712	289
1303683495.964973	256
1303683495.965229	203
1303683495.973778	154
1303683495.974034	131
1303683495.974319	148
1303683495.974612	177
1303683495.974884	166
1303683495.981434	122
1303683495.981845	84
1303683495.982102	74
1303683495.982384	69
1303683495.991019	43
1303683495.991320	19
1303683495.991587	5
1303683495.991943	3
1303683495.992227	6
1303683495.998912	28
1303683495.999218	53
1303683495.999553	59
1303683495.999924	76
1303683496.008495	125
1303683496.008822	210
1303683496.009052	309
1303683496.009355	410
1303683496.009584	503
1303683496.016403	565
1303683496.016664	604
1303683496.016935	629
1303683496.017175	644
1303683496.025706	636
1303683496.025999	602
1303683496.026270	532
1303683496.026632	439
1303683496.028986	342
1303683496.033425	272
1303683496.033640	229
1303683496.033967	198
1303683496.034566	169
1303683496.043176	140
1303683496.043366	113
1303683496.043553	74
1303683496.043742	24
1303683496.046190	-30
1303683496.052899	-65
1303683496.053189	-65
1303683496.053467	-59
1303683496.053752	-71
1303683496.060314	-81
1303683496.060691	-65
1303683496.061025	-30
1303683496.061344	5
1303683496.061573	55
1303683496.068447	116
1303683496.068708	182
1303683496.068979	244
1303683496.069258	283
1303683496.077785	305
1303683496.078060	321
1303683496.078334	341
1303683496.078615	354
1303683496.079001	327
1303683496.086110	258
1303683496.086335	171
1303683496.086552	73
1303683496.086768	-26
1303683496.097491	-115
1303683496.097769	-177
1303683496.098039	-219
1303683496.098326	-254
1303683496.098580	-294
1303683496.105019	-332
1303683496.105311	-343
1303683496.105563	-340
1303683496.105825	-348
1303683496.114413	-366
1303683496.114709	-379
1303683496.114958	-344
1303683496.115226	-293
1303683496.115516	-254
1303683496.121982	-226
1303683496.122259	-215
1303683496.122514	-202
1303683496.122900	-193
1303683496.131732	-184
1303683496.132025	-147
1303683496.132304	-50
1303683496.132603	90
1303683496.132839	236
1303683496.139531	370
1303683496.139872	496
1303683496.140172	611
1303683496.140509	724
1303683496.147196	823
1303683496.147744	897
1303683496.148011	940
1303683496.148292	976
1303683496.148551	998
1303683496.157220	1017
1303683496.157469	1028
1303683496.157737	1027
1303683496.158001	1019
1303683496.166770	1017
1303683496.167052	1016
1303683496.167360	1004
1303683496.167609	976
1303683496.167863	940
1303683496.174339	917
1303683496.174581	905
1303683496.174977	887
1303683496.175257	859
1303683496.183816	827
1303683496.184001	804
1303683496.184181	788
1303683496.184367	771
1303683496.184553	744
1303683496.191060	714
1303683496.191363	683
1303683496.191643	649
1303683496.191916	610
1303683496.200484	569
1303683496.200764	538
1303683496.201068	513
1303683496.201386	484
1303683496.201616	451
1303683496.208217	408
1303683496.208618	354
1303683496.208890	279
1303683496.209153	180
1303683496.217740	50
1303683496.218476	-130
1303683496.218795	-341
1303683496.219045	-529
1303683496.219323	-679
1303683496.227897	-807
1303683496.228185	-936
1303683496.228431	-1063
1303683496.228696	-1158
1303683496.235577	-1207
1303683496.235810	-1226
1303683496.236001	-1244
1303683496.236215	-1307
1303683496.236549	-1385
1303683496.243192	-1421
1303683496.243441	-1419
1303683496.243659	-1414
1303683496.245159	-1431
1303683496.253848	-1463
1303683496.254142	-1464
1303683496.254413	-1415
1303683496.254686	-1324
1303683496.254959	-1220
1303683496.261606	-1158
1303683496.261795	-1130
1303683496.261979	-1112
1303683496.262308	-1099
1303683496.270791	-1095
1303683496.270991	-1085
1303683496.271192	-1049
1303683496.271400	-995
1303683496.271602	-946
1303683496.278206	-908
1303683496.278961	-868
1303683496.279455	-817
1303683496.280020	-778
1303683496.286424	-766
1303683496.286624	-770
1303683496.286822	-776
1303683496.287021	-771
1303683496.291368	-748
1303683496.295793	-707
1303683496.295995	-636
1303683496.296577	-572
1303683496.296798	-531
1303683496.305670	-508
1303683496.305893	-507
1303683496.306299	-501
1303683496.306615	-497
1303683496.306924	-498
1303683496.313458	-498
1303683496.313768	-482
1303683496.314078	-455
1303683496.314439	-411
1303683496.323010	-361
1303683496.323317	-324
1303683496.323813	-309
1303683496.324146	-315
1303683496.324472	-314
1303683496.330974	-316
1303683496.331297	-325
1303683496.331628	-315
1303683496.332153	-286
1303683496.340749	-250
1303683496.341060	-221
1303683496.341381	-202
1303683496.341692	-185
1303683496.342000	-161
1303683496.348565	-115
1303683496.348877	-52
1303683496.349192	7
1303683496.349507	55
1303683496.358084	86
1303683496.358403	109
1303683496.358831	130
1303683496.359143	125
1303683496.359459	106
1303683496.365960	86
1303683496.366266	58
1303683496.366660	8
1303683496.366971	-37
1303683496.375995	-54
1303683496.376311	-38
1303683496.376635	-10
1303683496.376949	-1
1303683496.377259	-4
1303683496.383763	-13
1303683496.384072	-6
1303683496.384453	21
1303683496.384820	4
1303683496.393382	-51
1303683496.393701	-99
1303683496.394008	-130
1303683496.394316	-125
1303683496.394638	-97
1303683496.401159	-62
1303683496.401473	-50
1303683496.401968	-51
1303683496.402278	-72
1303683496.410918	-122
1303683496.411226	-186
1303683496.411542	-257
1303683496.411852	-332
1303683496.412161	-413
1303683496.418666	-499
1303683496.418974	-578
1303683496.419280	-662
1303683496.419673	-750
1303683496.428343	-821
1303683496.428868	-843
1303683496.429187	-846
1303683496.429504	-865
1303683496.429814	-885
1303683496.436721	-906
1303683496.437186	-908
1303683496.437478	-883
1303683496.437756	-854
1303683496.444337	-793
1303683496.444695	-685
1303683496.444935	-563
1303683496.445201	-442
1303683496.445493	-326
1303683496.454265	-204
1303683496.454661	-70
1303683496.454927	65
1303683496.455269	186
1303683496.462049	269
1303683496.462541	320
1303683496.463026	352
1303683496.463586	370
1303683496.463865	393
1303683496.470475	407
1303683496.470713	393
1303683496.470979	391
1303683496.471263	409
1303683496.479872	448
1303683496.480147	486
1303683496.480412	492
1303683496.480779	493
1303683496.481048	515
1303683496.492549	545
1303683496.492965	572
1303683496.493282	602
1303683496.493707	621
1303683496.498387	631
1303683496.498715	648
1303683496.498968	677
1303683496.499221	704
1303683496.499613	712
1303683496.506201	716
1303683496.506492	698
1303683496.506862	627
1303683496.507154	553
1303683496.520099	522
1303683496.520484	528
1303683496.520845	537
1303683496.521230	501
1303683496.521592	385
1303683496.524053	267
1303683496.524356	231
1303683496.524590	258
1303683496.524873	289
1303683496.533496	299
1303683496.533771	299
1303683496.534134	305
1303683496.534522	340
1303683496.534807	422
1303683496.539924	473
1303683496.540267	436
1303683496.540531	371
1303683496.540780	311
1303683496.549648	209
1303683496.550026	59
1303683496.550366	-40
1303683496.550697	-56
1303683496.551093	-14
1303683496.560346	43
1303683496.560741	107
1303683496.561087	164
1303683496.561398	200
1303683496.568157	241
1303683496.568551	292
1303683496.568922	329
1303683496.569199	338
1303683496.569479	337
1303683496.576089	345
1303683496.576368	362
1303683496.576790	375
1303683496.577041	386
1303683496.588828	385
1303683496.589216	373
1303683496.589491	371
1303683496.589770	373
1303683496.590039	376
1303683496.594432	373
1303683496.594813	358
1303683496.595065	342
1303683496.595336	342
1303683496.601975	347
1303683496.602474	360
1303683496.602805	376
1303683496.605436	379
1303683496.605882	369
1303683496.610524	352
1303683496.610780	332
1303683496.611036	320
1303683496.611350	309
1303683496.620217	299
1303683496.620607	293
1303683496.620873	280
1303683496.621124	243
1303683496.621403	168
1303683496.628011	112
1303683496.628304	100
1303683496.628562	118
1303683496.628844	117
1303683496.638125	80
1303683496.638410	43
1303683496.639331	41
1303683496.639652	57
1303683496.640204	68
1303683496.646972	75
1303683496.647783	105
1303683496.648174	135
1303683496.648544	135
1303683496.651183	122
1303683496.659299	118
1303683496.660342	121
1303683496.660572	128
1303683496.660788	138
1303683496.667372	153
1303683496.667590	156
1303683496.667800	153
1303683496.668013	146
1303683496.672397	137
1303683496.672580	130
1303683496.672759	108
1303683496.672939	96
1303683496.673118	103
1303683496.681806	119
1303683496.681989	140
1303683496.682176	165
1303683496.682355	182
1303683496.689255	181
1303683496.689454	136
1303683496.689641	24
1303683496.689825	-76
1303683496.692251	-77
1303683496.698868	-8
1303683496.699184	49
1303683496.699514	48
1303683496.699824	6
1303683496.708586	-23
1303683496.708905	-12
1303683496.709216	18
1303683496.709533	44
1303683496.709841	68
1303683496.715521	87
1303683496.715889	83
1303683496.716307	76
1303683496.716655	84
1303683496.725320	80
1303683496.725593	76
1303683496.725846	82
1303683496.726163	83
1303683496.726405	85
1303683496.733166	98
1303683496.733584	119
1303683496.734089	145
1303683496.734377	155
1303683496.741577	148
1303683496.742002	134
1303683496.742310	118
1303683496.742560	113
1303683496.742827	120
1303683496.751392	138
