#timestamp	rawEeg
1303683553.837735	11
1303683553.838025	12
1303683553.838288	20
1303683553.838774	25
1303683553.847533	23
1303683553.847817	16
1303683553.848086	8
1303683553.848361	7
1303683553.848638	11
1303683553.855195	24
1303683553.855664	43
1303683553.856020	52
1303683553.856386	38
1303683553.865229	16
1303683553.865631	8
1303683553.865996	25
1303683553.866364	39
1303683553.866759	34
1303683553.873458	27
1303683553.873782	32
1303683553.874065	36
1303683553.874317	35
1303683553.881142	32
1303683553.881733	25
1303683553.881976	12
1303683553.882250	-1
1303683553.884675	-7
1303683553.891279	-1
1303683553.891588	7
1303683553.891844	13
1303683553.892129	16
1303683553.899309	2
1303683553.899628	-11
1303683553.899938	-17
1303683553.900266	-20
1303683553.902839	-33
1303683553.909554	-28
1303683553.909871	-3
1303683553.910186	20
1303683553.910495	26
1303683553.917699	20
1303683553.918016	6
1303683553.918445	-1
1303683553.918757	3
1303683553.919066	5
1303683553.925721	-3
1303683553.926034	-8
1303683553.926355	-2
1303683553.926667	9
1303683553.935583	19
1303683553.935902	35
1303683553.936404	53
1303683553.937592	55
1303683553.937913	42
1303683553.942486	32
1303683553.943640	19
1303683553.943964	2
1303683553.944390	-11
1303683553.951091	-17
1303683553.951413	-9
1303683553.951724	1
1303683553.952044	4
1303683553.954447	1
1303683553.959130	-3
1303683553.959444	-9
1303683553.959754	-18
1303683553.960073	-22
1303683553.969138	-20
1303683553.969461	-9
1303683553.969770	4
1303683553.970078	13
1303683553.972461	20
1303683553.979433	27
1303683553.979755	38
1303683553.980068	42
1303683553.980387	42
1303683553.986930	32
1303683553.987257	13
1303683553.987567	1
1303683553.987882	-3
1303683553.990271	8
1303683553.994733	28
1303683553.995052	39
1303683553.995367	36
1303683553.995675	23
1303683554.004287	10
1303683554.004645	7
1303683554.004966	7
1303683554.005364	-1
1303683554.005745	-17
1303683554.012573	-23
1303683554.012895	-11
1303683554.013231	20
1303683554.013542	48
1303683554.024364	54
1303683554.024692	65
1303683554.024959	67
1303683554.025229	43
1303683554.025503	11
1303683554.029978	-7
1303683554.030159	-2
1303683554.030523	19
1303683554.030799	25
1303683554.039711	10
1303683554.039910	-3
1303683554.040083	-20
1303683554.040257	-37
1303683554.040434	-41
1303683554.047187	-33
1303683554.047488	-8
1303683554.047775	20
1303683554.048028	48
1303683554.056686	60
1303683554.057031	58
1303683554.057342	49
1303683554.057757	44
1303683554.057978	37
1303683554.064633	25
1303683554.064921	21
1303683554.065191	22
1303683554.065545	22
1303683554.074158	28
1303683554.074653	53
1303683554.074988	72
1303683554.075257	70
1303683554.075536	58
1303683554.082252	53
1303683554.082566	42
1303683554.082906	25
1303683554.083168	20
1303683554.091841	27
1303683554.092143	41
1303683554.092584	52
1303683554.093040	56
1303683554.093307	57
1303683554.100088	57
1303683554.100606	50
1303683554.100981	42
1303683554.101537	40
1303683554.108182	34
1303683554.108455	28
1303683554.108744	32
1303683554.109012	26
1303683554.111317	19
1303683554.118098	12
1303683554.118634	17
1303683554.119024	19
1303683554.119428	9
1303683554.126406	-1
1303683554.126793	5
1303683554.127061	22
1303683554.127316	34
1303683554.127584	49
1303683554.134052	67
1303683554.134305	71
1303683554.134630	57
1303683554.134859	35
1303683554.144577	16
1303683554.144871	3
1303683554.145141	-1
1303683554.148202	-1
1303683554.148791	1
1303683554.153321	10
1303683554.153600	22
1303683554.153882	20
1303683554.154160	6
1303683554.161011	1
1303683554.161491	17
1303683554.162061	26
1303683554.162376	34
1303683554.162827	36
1303683554.169610	37
1303683554.169874	37
1303683554.170190	26
1303683554.170558	21
1303683554.179240	23
1303683554.179671	26
1303683554.180032	35
1303683554.180327	49
1303683554.180580	52
1303683554.187484	51
1303683554.187795	55
1303683554.188065	65
1303683554.188426	70
1303683554.197199	75
1303683554.197506	67
1303683554.197782	48
1303683554.198050	23
1303683554.198319	1
1303683554.204916	-19
