#timestamp	rawEeg
1303683566.954892	20
1303683566.955254	5
1303683566.959853	7
1303683566.960380	18
1303683566.962734	27
1303683566.963064	20
1303683566.969637	6
1303683566.969914	-11
1303683566.970165	-24
1303683566.970596	-12
1303683566.970870	-3
1303683566.979730	9
1303683566.980097	27
1303683566.980452	53
1303683566.980851	57
1303683566.988097	42
1303683566.988634	18
1303683566.988979	-3
1303683566.989304	-18
1303683566.989559	-24
1303683566.996401	-25
1303683566.996730	-5
1303683566.996993	16
1303683566.997267	17
1303683567.003958	27
1303683567.004453	42
1303683567.005139	41
1303683567.005493	36
1303683567.005760	40
1303683567.014764	41
1303683567.015140	28
1303683567.015518	22
1303683567.015877	16
1303683567.022666	-1
1303683567.022935	-6
1303683567.023217	18
1303683567.023711	54
1303683567.024073	58
1303683567.030566	41
1303683567.030864	27
1303683567.031132	37
1303683567.031536	34
1303683567.040250	21
1303683567.040663	35
1303683567.040913	66
1303683567.041253	65
1303683567.041513	27
1303683567.048315	-14
1303683567.048767	-39
1303683567.049081	-56
1303683567.049351	-55
1303683567.058276	-38
1303683567.058598	-20
1303683567.058848	-9
1303683567.059084	-7
1303683567.059298	4
1303683567.065938	8
1303683567.066235	2
1303683567.066661	11
1303683567.066927	27
1303683567.075696	45
1303683567.075974	56
1303683567.076257	45
1303683567.076538	39
1303683567.076785	50
1303683567.083663	65
1303683567.084061	64
1303683567.084433	52
1303683567.084816	45
1303683567.093495	44
1303683567.093782	42
1303683567.094050	12
1303683567.094313	-23
1303683567.094595	-30
1303683567.101694	-24
1303683567.102106	-12
1303683567.102475	-3
1303683567.102739	19
1303683567.109319	40
1303683567.109750	48
1303683567.111121	57
1303683567.111534	56
1303683567.111882	44
1303683567.118585	48
1303683567.118876	64
1303683567.119123	77
1303683567.119398	71
1303683567.126195	39
1303683567.126555	23
1303683567.126814	32
1303683567.127097	26
1303683567.129406	3
1303683567.135944	-25
1303683567.136237	-25
1303683567.136713	-10
1303683567.137023	1
1303683567.145872	9
1303683567.146143	11
1303683567.146392	24
1303683567.146624	21
1303683567.146938	3
1303683567.152389	-2
1303683567.152709	11
1303683567.153041	9
1303683567.153366	13
1303683567.162025	25
1303683567.162354	51
1303683567.162672	55
1303683567.162984	24
1303683567.165378	-9
1303683567.170126	-7
1303683567.170444	1
1303683567.170757	17
1303683567.171085	23
1303683567.179653	24
1303683567.180021	17
1303683567.180340	11
1303683567.180651	45
1303683567.183158	59
1303683567.187616	40
1303683567.187938	55
1303683567.188258	82
1303683567.188569	90
1303683567.197528	85
1303683567.198153	71
1303683567.198564	70
1303683567.198883	80
1303683567.199227	57
1303683567.205792	18
1303683567.206117	1
1303683567.206436	-22
1303683567.206749	-34
1303683567.215417	-5
1303683567.215734	19
1303683567.216045	8
1303683567.216359	-9
1303683567.216669	16
1303683567.223202	77
1303683567.223516	104
1303683567.223827	75
1303683567.224235	37
1303683567.230746	45
1303683567.231071	60
1303683567.237892	21
1303683567.238110	-29
1303683567.238317	-36
1303683567.243005	53
1303683567.243218	123
1303683567.244347	124
1303683567.244546	108
1303683567.248978	140
1303683567.250453	147
1303683567.250712	112
1303683567.250915	35
1303683567.253191	-38
1303683567.257578	-65
1303683567.257965	-51
1303683567.258299	57
1303683567.258587	140
1303683567.267903	116
1303683567.268135	20
1303683567.268323	-21
1303683567.268517	33
1303683567.268726	53
1303683567.275627	-8
1303683567.275897	-18
1303683567.276178	64
1303683567.276551	77
1303683567.285337	0
1303683567.285747	-71
1303683567.285991	-33
1303683567.286210	-6
1303683567.286432	-1
1303683567.293034	8
1303683567.293292	-5
1303683567.293754	-36
1303683567.294002	-17
1303683567.300776	74
1303683567.303113	86
1303683567.303382	18
1303683567.303698	-27
1303683567.303959	17
1303683567.310550	76
1303683567.310786	90
1303683567.311015	61
1303683567.311231	19
1303683567.320016	1
1303683567.320314	-11
1303683567.320589	-18
1303683567.320839	-10
1303683567.321155	11
1303683567.334461	17
1303683567.334709	-19
1303683567.334928	-54
1303683567.335202	-59
1303683567.339605	-35
1303683567.339877	43
1303683567.340139	73
1303683567.340540	34
1303683567.340807	16
1303683567.347640	36
1303683567.348033	84
1303683567.348406	121
1303683567.348778	116
1303683567.355817	65
1303683567.357137	7
1303683567.357538	-6
1303683567.357888	28
1303683567.362468	33
1303683567.362994	11
1303683567.363569	5
1303683567.363947	23
1303683567.372725	44
1303683567.373021	32
1303683567.373296	-21
1303683567.373589	-45
1303683567.373865	-83
1303683567.380460	-98
1303683567.380644	-58
1303683567.380817	-14
1303683567.380988	25
1303683567.389700	53
1303683567.389953	13
1303683567.390298	-25
1303683567.390579	-44
1303683567.390848	-49
1303683567.397390	-29
1303683567.397573	26
1303683567.397742	59
1303683567.397910	39
1303683567.406824	-3
1303683567.407008	-12
1303683567.407341	26
1303683567.407742	50
1303683567.410161	55
1303683567.414939	38
1303683567.415306	5
1303683567.415814	-10
1303683567.418259	9
1303683567.424992	37
1303683567.425494	42
1303683567.425776	24
1303683567.426130	-24
1303683567.426386	-69
1303683567.432864	-99
1303683567.433155	-83
1303683567.433574	-65
1303683567.433925	-88
1303683567.441525	-83
1303683567.441827	-36
1303683567.442095	8
1303683567.442390	17
1303683567.442815	-24
1303683567.449625	-43
1303683567.449922	-22
1303683567.450189	5
1303683567.450437	9
1303683567.465335	-8
1303683567.465785	-8
1303683567.466159	24
1303683567.466522	8
1303683567.466783	6
1303683567.469094	32
1303683567.469386	33
1303683567.469655	38
1303683567.469919	68
1303683567.476552	87
1303683567.476834	50
1303683567.477106	57
1303683567.477563	71
1303683567.477857	64
1303683567.484450	45
1303683567.484745	27
1303683567.484998	25
1303683567.485410	53
1303683567.494101	85
1303683567.494498	81
1303683567.494864	84
1303683567.495184	53
1303683567.495428	52
1303683567.502349	99
1303683567.502752	136
1303683567.503027	131
1303683567.503286	43
1303683567.511906	-30
1303683567.512158	-19
1303683567.512534	-14
1303683567.512844	34
1303683567.513071	71
1303683567.519626	39
